Order ID,Order Date,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-101028,2025-05-22,Customer 1029,Consumer,India,Kolkata,Gujarat,South,Technology,Accessories,Product 275,841.94,8,0.1,55.17
ORD-101029,2022-04-17,Customer 1030,Home Office,India,Kochi,Rajasthan,South,Office Supplies,Paper,Product 261,154.01,7,0.0,31.11
ORD-101030,2025-01-29,Customer 1031,Corporate,India,Mumbai,Karnataka,East,Technology,Phones,Product 34,2871.27,9,0.1,506.92
ORD-101031,2023-09-17,Customer 1032,Consumer,India,Mumbai,Telangana,West,Furniture,Chairs,Product 307,1502.8,3,0.0,62.91
ORD-101032,2025-10-23,Customer 1033,Corporate,India,Jaipur,Uttar Pradesh,North,Technology,Tablets,Product 170,1812.31,8,0.0,75.21
ORD-101033,2023-11-24,Customer 1034,Home Office,India,Kolkata,Karnataka,North,Technology,Phones,Product 299,724.52,2,0.05,40.77
ORD-101034,2023-07-16,Customer 1035,Consumer,India,Kochi,Kerala,East,Technology,Tablets,Product 289,5226.59,9,0.2,613.7
ORD-101035,2024-11-18,Customer 1036,Home Office,India,Hyderabad,West Bengal,West,Office Supplies,Binders,Product 481,360.48,1,0.2,5.96
ORD-101036,2022-12-23,Customer 1037,Home Office,India,Kochi,Gujarat,North,Technology,Tablets,Product 329,2546.31,10,0.1,561.1
ORD-101037,2023-02-07,Customer 1038,Consumer,India,Chennai,Tamil Nadu,West,Office Supplies,Paper,Product 476,194.25,7,0.0,43.97
ORD-101038,2025-01-23,Customer 1039,Consumer,India,Chennai,Tamil Nadu,West,Technology,Laptops,Product 323,1590.34,10,0.05,321.8
ORD-101039,2025-03-11,Customer 1040,Corporate,India,Ahmedabad,Karnataka,North,Technology,Tablets,Product 94,2175.33,1,0.1,29.56
ORD-101040,2024-09-29,Customer 1041,Consumer,India,Chennai,Telangana,West,Furniture,Storage,Product 21,1607.95,6,0.3,29.76
ORD-101041,2022-05-05,Customer 1042,Home Office,India,Mumbai,Karnataka,South,Office Supplies,Pens,Product 403,552.87,1,0.4,9.76
ORD-101042,2024-12-22,Customer 1043,Corporate,India,Mumbai,Gujarat,West,Technology,Laptops,Product 110,2482.4,4,0.2,-54.35
ORD-101043,2024-02-08,Customer 1044,Home Office,India,Chennai,Karnataka,West,Furniture,Bookcases,Product 480,623.46,7,0.05,87.23
ORD-101044,2025-10-27,Customer 1045,Corporate,India,Hyderabad,Maharashtra,West,Office Supplies,Binders,Product 239,568.44,2,0.2,2.7
ORD-101045,2022-07-23,Customer 1046,Home Office,India,Mumbai,Uttar Pradesh,East,Furniture,Storage,Product 218,1399.77,3,0.05,126.54
ORD-101046,2022-11-16,Customer 1047,Corporate,India,Kolkata,Gujarat,North,Technology,Accessories,Product 63,2092.53,4,0.2,234.59
ORD-101047,2022-05-19,Customer 1048,Consumer,India,Ahmedabad,Kerala,West,Technology,Phones,Product 323,1886.67,6,0.0,308.39
ORD-101048,2025-04-13,Customer 1049,Home Office,India,Mumbai,Gujarat,North,Office Supplies,Labels,Product 267,218.55,9,0.05,39.67
ORD-101049,2023-09-01,Customer 1050,Home Office,India,Kochi,Uttar Pradesh,East,Technology,Laptops,Product 409,764.31,4,0.0,138.63
ORD-101050,2025-04-20,Customer 1051,Corporate,India,Pune,Uttar Pradesh,North,Office Supplies,Binders,Product 191,118.55,6,0.1,12.41
ORD-101051,2023-09-22,Customer 1052,Consumer,India,Hyderabad,Uttar Pradesh,North,Furniture,Bookcases,Product 295,2211.7,7,0.2,337.74
ORD-101052,2024-01-08,Customer 1053,Consumer,India,Chennai,Tamil Nadu,South,Office Supplies,Pens,Product 202,856.27,4,0.3,75.27
ORD-101053,2023-05-12,Customer 1054,Corporate,India,Mumbai,Telangana,East,Office Supplies,Binders,Product 379,865.16,6,0.3,120.46
ORD-101054,2025-02-26,Customer 1055,Consumer,India,Kochi,Maharashtra,South,Office Supplies,Labels,Product 316,610.34,3,0.4,20.2
ORD-101055,2023-10-31,Customer 1056,Consumer,India,Jaipur,Tamil Nadu,South,Furniture,Bookcases,Product 429,324.92,5,0.0,46.25
ORD-101056,2025-07-08,Customer 1057,Corporate,India,Bengaluru,Maharashtra,East,Office Supplies,Paper,Product 1,256.53,10,0.1,7.68
ORD-101057,2024-12-12,Customer 1058,Home Office,India,Kochi,Rajasthan,North,Furniture,Tables,Product 379,1452.28,4,0.1,21.63
ORD-101058,2025-01-19,Customer 1059,Corporate,India,Delhi,Telangana,West,Furniture,Chairs,Product 431,1419.71,7,0.3,-130.67
ORD-101059,2025-06-27,Customer 1060,Corporate,India,Hyderabad,Delhi,East,Furniture,Tables,Product 50,1124.77,6,0.05,94.1
ORD-101060,2025-06-05,Customer 1061,Corporate,India,Delhi,Kerala,North,Office Supplies,Paper,Product 128,635.5,7,0.0,42.75
ORD-101061,2023-03-12,Customer 1062,Consumer,India,Kolkata,Delhi,West,Office Supplies,Labels,Product 71,503.8,6,0.05,30.6
ORD-101062,2024-01-01,Customer 1063,Home Office,India,Hyderabad,Kerala,North,Office Supplies,Binders,Product 145,540.83,2,0.4,-58.9
ORD-101063,2023-09-07,Customer 1064,Consumer,India,Hyderabad,Tamil Nadu,East,Furniture,Storage,Product 225,858.11,7,0.3,25.63
ORD-101064,2025-01-17,Customer 1065,Consumer,India,Jaipur,Gujarat,South,Furniture,Bookcases,Product 495,2461.26,8,0.05,125.09
ORD-101065,2022-10-22,Customer 1066,Consumer,India,Jaipur,West Bengal,South,Office Supplies,Binders,Product 222,377.89,7,0.3,9.28
ORD-101066,2024-05-05,Customer 1067,Home Office,India,Pune,West Bengal,East,Technology,Tablets,Product 31,757.95,4,0.0,83.27
ORD-101067,2024-12-01,Customer 1068,Corporate,India,Hyderabad,Tamil Nadu,East,Technology,Phones,Product 411,1090.5,4,0.05,168.79
ORD-101068,2023-11-19,Customer 1069,Corporate,India,Jaipur,Rajasthan,North,Furniture,Storage,Product 358,1036.51,5,0.2,156.86
ORD-101069,2023-08-06,Customer 1070,Home Office,India,Chennai,Tamil Nadu,South,Technology,Laptops,Product 415,3434.56,9,0.0,199.42
ORD-101070,2023-04-18,Customer 1071,Corporate,India,Kochi,Delhi,East,Technology,Tablets,Product 112,1751.22,5,0.0,433.76
ORD-101071,2022-03-16,Customer 1072,Home Office,India,Hyderabad,Tamil Nadu,North,Technology,Phones,Product 346,1594.87,2,0.3,40.67
ORD-101072,2024-09-05,Customer 1073,Consumer,India,Chennai,Karnataka,West,Technology,Phones,Product 146,799.44,5,0.2,-50.69
ORD-101073,2023-01-23,Customer 1074,Corporate,India,Jaipur,Karnataka,West,Technology,Phones,Product 108,2999.21,3,0.4,-299.02
ORD-101074,2023-06-24,Customer 1075,Home Office,India,Delhi,Tamil Nadu,East,Office Supplies,Pens,Product 73,327.29,10,0.0,74.0
ORD-101075,2024-09-02,Customer 1076,Home Office,India,Pune,Delhi,North,Furniture,Tables,Product 92,1218.17,8,0.05,173.21
ORD-101076,2022-01-02,Customer 1077,Home Office,India,Jaipur,Gujarat,West,Furniture,Chairs,Product 471,3402.41,10,0.05,260.75
ORD-101077,2024-04-19,Customer 1078,Home Office,India,Delhi,Rajasthan,South,Office Supplies,Pens,Product 199,695.97,10,0.3,107.59
ORD-101078,2025-04-09,Customer 1079,Corporate,India,Bengaluru,Kerala,West,Technology,Phones,Product 432,624.64,2,0.05,117.31
ORD-101079,2023-02-26,Customer 1080,Consumer,India,Pune,Telangana,East,Office Supplies,Labels,Product 26,158.29,4,0.05,26.52
ORD-101080,2024-03-28,Customer 1081,Corporate,India,Hyderabad,Delhi,West,Office Supplies,Binders,Product 469,479.53,5,0.0,108.65
ORD-101081,2024-02-24,Customer 1082,Corporate,India,Jaipur,Maharashtra,West,Technology,Tablets,Product 373,818.33,4,0.2,88.63
ORD-101082,2022-10-13,Customer 1083,Home Office,India,Kochi,West Bengal,East,Furniture,Bookcases,Product 112,1981.63,5,0.0,198.59
ORD-101083,2024-01-25,Customer 1084,Consumer,India,Ahmedabad,Delhi,West,Office Supplies,Labels,Product 96,513.93,10,0.0,83.57
ORD-101084,2024-03-21,Customer 1085,Home Office,India,Kochi,Karnataka,East,Office Supplies,Labels,Product 285,556.75,4,0.1,84.57
ORD-101085,2024-11-27,Customer 1086,Corporate,India,Hyderabad,West Bengal,South,Furniture,Chairs,Product 99,821.18,3,0.05,40.71
ORD-101086,2022-05-05,Customer 1087,Consumer,India,Bengaluru,Telangana,West,Furniture,Storage,Product 312,4032.0,1,0.0,299.32
ORD-101087,2022-11-11,Customer 1088,Corporate,India,Chennai,Kerala,North,Technology,Phones,Product 347,11421.21,4,0.0,838.15
ORD-101088,2022-02-13,Customer 1089,Consumer,India,Pune,Telangana,South,Office Supplies,Paper,Product 239,417.18,9,0.3,-15.74
ORD-101089,2022-11-28,Customer 1090,Consumer,India,Kolkata,Delhi,East,Technology,Laptops,Product 314,2264.29,1,0.0,139.66
ORD-101090,2022-06-14,Customer 1091,Home Office,India,Pune,Gujarat,South,Office Supplies,Pens,Product 324,532.68,7,0.0,115.01
ORD-101091,2025-10-13,Customer 1092,Home Office,India,Chennai,Telangana,North,Furniture,Bookcases,Product 254,1098.09,3,0.0,232.63
ORD-101092,2024-02-02,Customer 1093,Home Office,India,Mumbai,Rajasthan,South,Furniture,Bookcases,Product 31,756.93,8,0.4,-86.18
ORD-101093,2023-12-12,Customer 1094,Corporate,India,Chennai,Tamil Nadu,East,Furniture,Chairs,Product 459,642.19,6,0.0,120.84
ORD-101094,2025-05-27,Customer 1095,Consumer,India,Pune,Uttar Pradesh,East,Technology,Accessories,Product 98,860.41,1,0.3,-3.22
ORD-101095,2023-10-28,Customer 1096,Home Office,India,Delhi,Uttar Pradesh,East,Technology,Phones,Product 237,2342.44,10,0.3,-168.13
ORD-101096,2022-07-03,Customer 1097,Home Office,India,Chennai,Rajasthan,East,Technology,Laptops,Product 174,1284.02,5,0.05,92.97
ORD-101097,2025-11-07,Customer 1098,Home Office,India,Hyderabad,Karnataka,North,Technology,Accessories,Product 141,336.85,8,0.05,26.84
ORD-101098,2025-08-15,Customer 1099,Home Office,India,Pune,Uttar Pradesh,South,Office Supplies,Paper,Product 321,667.65,3,0.2,89.06
ORD-101099,2023-02-07,Customer 1100,Consumer,India,Kolkata,Rajasthan,West,Furniture,Bookcases,Product 212,1268.07,4,0.2,-2.75
ORD-101100,2023-10-24,Customer 1101,Consumer,India,Pune,Gujarat,North,Technology,Accessories,Product 34,4319.43,7,0.2,67.01
ORD-101101,2023-03-17,Customer 1102,Corporate,India,Hyderabad,West Bengal,South,Office Supplies,Binders,Product 287,637.23,6,0.3,-28.28
ORD-101102,2023-07-31,Customer 1103,Home Office,India,Chennai,Telangana,West,Office Supplies,Labels,Product 426,191.23,7,0.05,38.91
ORD-101103,2023-01-14,Customer 1104,Consumer,India,Ahmedabad,Tamil Nadu,East,Office Supplies,Pens,Product 374,117.37,9,0.2,15.55
ORD-101104,2023-11-05,Customer 1105,Consumer,India,Bengaluru,West Bengal,South,Office Supplies,Binders,Product 317,313.23,9,0.0,43.63
ORD-101105,2023-07-16,Customer 1106,Corporate,India,Hyderabad,Uttar Pradesh,South,Technology,Accessories,Product 347,1198.97,2,0.1,219.83
ORD-101106,2022-11-05,Customer 1107,Home Office,India,Kochi,Tamil Nadu,West,Furniture,Bookcases,Product 475,2399.88,3,0.2,7.19
ORD-101107,2024-09-15,Customer 1108,Corporate,India,Kolkata,Rajasthan,East,Office Supplies,Pens,Product 346,497.13,4,0.0,90.32
ORD-101108,2022-02-20,Customer 1109,Home Office,India,Pune,Tamil Nadu,East,Office Supplies,Pens,Product 190,1044.72,6,0.0,108.74
ORD-101109,2022-10-03,Customer 1110,Consumer,India,Kochi,Uttar Pradesh,East,Technology,Tablets,Product 143,760.82,5,0.0,80.69
ORD-101110,2024-05-09,Customer 1111,Consumer,India,Jaipur,Kerala,South,Office Supplies,Labels,Product 27,936.39,6,0.1,172.62
ORD-101111,2025-12-28,Customer 1112,Home Office,India,Chennai,West Bengal,East,Technology,Accessories,Product 42,2876.08,8,0.3,200.81
ORD-101112,2025-11-04,Customer 1113,Home Office,India,Bengaluru,Maharashtra,North,Technology,Accessories,Product 320,484.78,2,0.1,20.68
ORD-101113,2022-04-25,Customer 1114,Consumer,India,Chennai,Tamil Nadu,South,Furniture,Tables,Product 167,3071.19,6,0.2,-210.87
ORD-101114,2024-05-09,Customer 1115,Consumer,India,Mumbai,Uttar Pradesh,East,Furniture,Tables,Product 376,1381.42,9,0.0,158.99
ORD-101115,2022-05-16,Customer 1116,Consumer,India,Ahmedabad,Karnataka,West,Furniture,Chairs,Product 129,1677.31,5,0.0,334.81
ORD-101116,2025-10-22,Customer 1117,Corporate,India,Hyderabad,Telangana,North,Technology,Tablets,Product 219,1025.93,1,0.0,62.7
ORD-101117,2022-01-21,Customer 1118,Corporate,India,Jaipur,Maharashtra,West,Office Supplies,Pens,Product 457,1145.41,8,0.05,179.84
ORD-101118,2023-06-14,Customer 1119,Corporate,India,Bengaluru,West Bengal,West,Technology,Tablets,Product 350,832.75,4,0.1,152.57
ORD-101119,2022-12-28,Customer 1120,Corporate,India,Pune,Maharashtra,South,Technology,Laptops,Product 76,3091.47,8,0.3,-48.32
ORD-101120,2025-07-18,Customer 1121,Home Office,India,Bengaluru,Maharashtra,North,Office Supplies,Labels,Product 9,852.35,4,0.1,164.88
ORD-101121,2024-06-24,Customer 1122,Home Office,India,Hyderabad,Tamil Nadu,South,Office Supplies,Labels,Product 196,265.44,8,0.1,2.21
ORD-101122,2022-08-07,Customer 1123,Consumer,India,Mumbai,Tamil Nadu,East,Office Supplies,Pens,Product 287,1814.93,9,0.0,326.77
ORD-101123,2022-11-15,Customer 1124,Home Office,India,Kolkata,Uttar Pradesh,North,Office Supplies,Pens,Product 305,581.2,5,0.0,119.8
ORD-101124,2023-04-11,Customer 1125,Home Office,India,Chennai,Maharashtra,East,Office Supplies,Binders,Product 168,764.82,5,0.0,102.03
ORD-101125,2025-11-28,Customer 1126,Home Office,India,Kochi,Rajasthan,South,Furniture,Bookcases,Product 3,481.78,2,0.2,-8.04
ORD-101126,2022-05-01,Customer 1127,Corporate,India,Kochi,Maharashtra,South,Technology,Laptops,Product 145,7130.0,9,0.1,1478.03
ORD-101127,2022-03-03,Customer 1128,Home Office,India,Hyderabad,Delhi,North,Furniture,Tables,Product 499,586.49,4,0.0,25.92
ORD-101128,2025-01-25,Customer 1129,Home Office,India,Hyderabad,Telangana,East,Furniture,Chairs,Product 418,2530.81,3,0.1,270.09
ORD-101129,2024-10-02,Customer 1130,Consumer,India,Delhi,Maharashtra,West,Technology,Phones,Product 170,942.88,2,0.1,71.4
ORD-101130,2024-02-02,Customer 1131,Corporate,India,Bengaluru,West Bengal,South,Office Supplies,Paper,Product 416,334.38,3,0.0,45.75
ORD-101131,2025-12-30,Customer 1132,Consumer,India,Chennai,Telangana,West,Furniture,Storage,Product 423,2170.71,4,0.2,73.9
ORD-101132,2025-12-08,Customer 1133,Consumer,India,Mumbai,Maharashtra,East,Technology,Phones,Product 236,3510.28,9,0.2,146.23
ORD-101133,2024-06-17,Customer 1134,Corporate,India,Pune,Kerala,East,Technology,Accessories,Product 438,787.77,6,0.05,47.89
ORD-101134,2025-02-26,Customer 1135,Corporate,India,Bengaluru,Tamil Nadu,East,Office Supplies,Pens,Product 361,1015.78,10,0.2,113.52
ORD-101135,2025-06-23,Customer 1136,Corporate,India,Ahmedabad,Rajasthan,North,Technology,Phones,Product 427,3550.27,5,0.0,156.29
ORD-101136,2022-01-10,Customer 1137,Consumer,India,Mumbai,Telangana,East,Office Supplies,Labels,Product 237,271.77,9,0.2,-22.08
ORD-101137,2024-03-27,Customer 1138,Consumer,India,Ahmedabad,Delhi,North,Furniture,Tables,Product 450,3674.75,8,0.3,-120.96
ORD-101138,2023-07-31,Customer 1139,Corporate,India,Chennai,Gujarat,South,Furniture,Storage,Product 11,504.3,6,0.1,64.41
ORD-101139,2024-10-04,Customer 1140,Consumer,India,Jaipur,Gujarat,East,Furniture,Storage,Product 8,866.11,3,0.0,84.64
ORD-101140,2024-01-29,Customer 1141,Home Office,India,Jaipur,Kerala,North,Office Supplies,Binders,Product 35,682.63,7,0.05,95.53
ORD-101141,2025-12-11,Customer 1142,Consumer,India,Kolkata,Kerala,West,Technology,Laptops,Product 229,1033.52,10,0.05,128.63
ORD-101142,2022-12-15,Customer 1143,Corporate,India,Bengaluru,Tamil Nadu,North,Office Supplies,Binders,Product 283,593.53,6,0.0,67.27
ORD-101143,2023-02-23,Customer 1144,Consumer,India,Delhi,Gujarat,West,Furniture,Bookcases,Product 349,1520.54,8,0.2,124.64
ORD-101144,2022-06-14,Customer 1145,Consumer,India,Delhi,Delhi,West,Technology,Laptops,Product 329,1593.91,6,0.0,384.4
ORD-101145,2025-04-17,Customer 1146,Corporate,India,Chennai,Maharashtra,North,Office Supplies,Binders,Product 73,858.91,10,0.0,122.88
ORD-101146,2022-02-23,Customer 1147,Home Office,India,Kochi,Telangana,North,Office Supplies,Labels,Product 401,431.03,4,0.2,56.32
ORD-101147,2022-11-15,Customer 1148,Corporate,India,Mumbai,Karnataka,North,Office Supplies,Labels,Product 130,581.21,10,0.2,-14.53
ORD-101148,2024-12-05,Customer 1149,Consumer,India,Kochi,Karnataka,West,Office Supplies,Paper,Product 406,1053.44,7,0.0,210.7
ORD-101149,2023-03-06,Customer 1150,Home Office,India,Jaipur,Rajasthan,North,Office Supplies,Labels,Product 61,835.94,7,0.2,50.49
ORD-101150,2023-01-12,Customer 1151,Home Office,India,Bengaluru,Rajasthan,North,Office Supplies,Binders,Product 465,833.4,8,0.4,24.25
ORD-101151,2025-04-16,Customer 1152,Consumer,India,Hyderabad,Gujarat,East,Office Supplies,Pens,Product 258,236.9,2,0.0,53.9
ORD-101152,2023-06-03,Customer 1153,Corporate,India,Kochi,West Bengal,West,Office Supplies,Labels,Product 216,703.26,6,0.1,43.98
ORD-101153,2025-02-25,Customer 1154,Home Office,India,Kochi,Gujarat,North,Office Supplies,Labels,Product 230,282.47,3,0.2,14.37
ORD-101154,2024-08-14,Customer 1155,Corporate,India,Mumbai,Telangana,West,Furniture,Tables,Product 346,565.21,8,0.2,-19.06
ORD-101155,2023-05-06,Customer 1156,Consumer,India,Mumbai,West Bengal,West,Office Supplies,Labels,Product 401,477.23,4,0.0,91.86
ORD-101156,2025-06-11,Customer 1157,Corporate,India,Bengaluru,Gujarat,South,Technology,Tablets,Product 451,999.99,4,0.0,217.21
ORD-101157,2022-01-12,Customer 1158,Corporate,India,Kolkata,Telangana,South,Office Supplies,Binders,Product 406,835.9,2,0.3,37.8
ORD-101158,2023-07-04,Customer 1159,Corporate,India,Pune,Tamil Nadu,North,Office Supplies,Labels,Product 161,849.0,6,0.4,-70.34
ORD-101159,2024-05-12,Customer 1160,Home Office,India,Chennai,Gujarat,West,Technology,Accessories,Product 311,522.61,6,0.2,53.95
ORD-101160,2025-12-01,Customer 1161,Consumer,India,Ahmedabad,Maharashtra,South,Office Supplies,Paper,Product 454,291.84,1,0.4,-13.62
ORD-101161,2023-04-24,Customer 1162,Home Office,India,Delhi,Telangana,South,Technology,Tablets,Product 182,696.93,8,0.2,12.01
ORD-101162,2024-07-28,Customer 1163,Home Office,India,Mumbai,Telangana,South,Technology,Accessories,Product 426,1332.53,3,0.3,6.79
ORD-101163,2024-09-16,Customer 1164,Consumer,India,Chennai,Kerala,West,Office Supplies,Labels,Product 296,672.14,1,0.2,35.47
ORD-101164,2022-08-02,Customer 1165,Home Office,India,Delhi,Telangana,West,Technology,Phones,Product 332,1537.72,10,0.3,-71.5
ORD-101165,2024-01-19,Customer 1166,Home Office,India,Kochi,Delhi,West,Office Supplies,Binders,Product 273,340.79,1,0.0,28.57
ORD-101166,2024-11-10,Customer 1167,Corporate,India,Pune,Uttar Pradesh,West,Office Supplies,Paper,Product 33,1164.12,1,0.3,-47.83
ORD-101167,2024-05-22,Customer 1168,Home Office,India,Bengaluru,Karnataka,South,Furniture,Storage,Product 423,290.6,5,0.0,68.13
ORD-101168,2023-04-13,Customer 1169,Consumer,India,Kolkata,Maharashtra,East,Technology,Phones,Product 491,4021.9,5,0.0,183.75
ORD-101169,2024-01-13,Customer 1170,Consumer,India,Kochi,Kerala,North,Technology,Phones,Product 112,1263.64,1,0.1,163.45
ORD-101170,2023-03-21,Customer 1171,Home Office,India,Pune,Gujarat,North,Furniture,Tables,Product 369,1235.65,5,0.05,177.58
ORD-101171,2023-12-21,Customer 1172,Home Office,India,Chennai,West Bengal,East,Office Supplies,Labels,Product 153,354.89,7,0.0,83.09
ORD-101172,2024-06-05,Customer 1173,Corporate,India,Pune,West Bengal,East,Furniture,Chairs,Product 314,3543.95,5,0.4,105.45
ORD-101173,2022-07-30,Customer 1174,Home Office,India,Bengaluru,West Bengal,West,Technology,Phones,Product 352,808.68,9,0.2,46.66
ORD-101174,2023-10-26,Customer 1175,Corporate,India,Ahmedabad,Maharashtra,North,Furniture,Tables,Product 334,1309.96,4,0.3,15.6
ORD-101175,2025-06-26,Customer 1176,Corporate,India,Pune,Tamil Nadu,South,Furniture,Bookcases,Product 352,1831.62,9,0.4,-296.99
ORD-101176,2022-04-17,Customer 1177,Home Office,India,Hyderabad,Delhi,East,Office Supplies,Labels,Product 430,175.47,8,0.05,24.55
ORD-101177,2023-11-02,Customer 1178,Home Office,India,Pune,Maharashtra,West,Technology,Accessories,Product 352,989.9,1,0.05,120.55
ORD-101178,2023-06-01,Customer 1179,Consumer,India,Kochi,Kerala,South,Office Supplies,Pens,Product 134,454.09,4,0.0,59.98
ORD-101179,2023-12-06,Customer 1180,Home Office,India,Chennai,Delhi,East,Furniture,Tables,Product 350,730.54,7,0.1,-0.19
ORD-101180,2022-10-15,Customer 1181,Consumer,India,Kochi,Uttar Pradesh,West,Office Supplies,Binders,Product 34,294.26,1,0.2,-8.24
ORD-101181,2024-11-18,Customer 1182,Corporate,India,Chennai,Rajasthan,South,Technology,Tablets,Product 140,1433.87,8,0.1,59.33
ORD-101182,2025-02-15,Customer 1183,Corporate,India,Bengaluru,Gujarat,East,Furniture,Bookcases,Product 118,1982.96,2,0.05,329.85
ORD-101183,2022-05-13,Customer 1184,Home Office,India,Pune,Uttar Pradesh,East,Office Supplies,Paper,Product 304,400.15,8,0.0,93.37
ORD-101184,2022-06-07,Customer 1185,Consumer,India,Hyderabad,West Bengal,West,Technology,Accessories,Product 50,3628.3,4,0.1,143.48
ORD-101185,2025-04-11,Customer 1186,Consumer,India,Pune,Karnataka,West,Office Supplies,Binders,Product 230,261.4,8,0.0,14.55
ORD-101186,2022-11-30,Customer 1187,Consumer,India,Pune,Kerala,East,Office Supplies,Paper,Product 110,221.6,1,0.3,30.65
ORD-101187,2025-12-15,Customer 1188,Corporate,India,Kochi,Maharashtra,South,Technology,Phones,Product 405,6295.98,5,0.0,1165.72
